months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,vehicle_id,location_id,zip_id,policy_id
34,24,482404,2011-06-18,IN,500/1000,2000,1550.53,0,435632,Female,Md,Armed-Forces,Dancing,Own-Child,0,-27700,2015-02-01,Parked Car,?,Trivial Damage,Nan,Va,Hillsdale,4390 4th Drive,20,1,Yes,0,1,?,3960,660,660,2640,Audi,A3,1998,0,Audi*A3*1998,Hillsdale_Va,435632,482404
95,30,331170,1995-03-26,IL,250/500,2000,1370.92,0,442206,Male,College,Transport-Moving,Video-Games,Unmarried,48900,0,2015-02-14,Single Vehicle Collision,Rear Collision,Minor Damage,Police,Sc,Arlington,1437 3rd Lane,22,1,Yes,0,3,?,34800,3480,6960,24360,Accura,Mdx,1999,0,Accura*Mdx*1999,Arlington_Sc,442206,331170
140,36,753056,1991-05-03,IN,250/500,500,1363.59,0,468303,Female,Jd,Armed-Forces,Kayaking,Not-In-Family,43200,0,2015-02-08,Multi-Vehicle Collision,Rear Collision,Minor Damage,Other,Ny,Riverwood,1186 Rock St,10,3,?,2,0,Yes,79500,7950,7950,63600,Chevrolet,Tahoe,2000,0,Chevrolet*Tahoe*2000,Riverwood_Ny,468303,753056
200,34,910365,2001-12-19,IN,250/500,1000,828.42,3000000,467762,Female,College,Prof-Specialty,Basketball,Other-Relative,0,0,2015-01-22,Single Vehicle Collision,Front Collision,Total Loss,Police,Ny,Arlington,4394 Oak St,10,1,?,2,2,No,56000,5600,5600,44800,Chevrolet,Malibu,2009,0,Chevrolet*Malibu*2009,Arlington_Ny,467762,910365
123,29,379268,2012-08-05,IN,250/500,500,1209.63,0,447188,Female,Masters,Machine-Op-Inspct,Chess,Not-In-Family,64800,-44200,2015-01-14,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,Nc,Arlington,8368 Cherokee Ave,17,1,Yes,1,0,Yes,73260,16280,0,56980,Volkswagen,Jetta,2014,1,Volkswagen*Jetta*2014,Arlington_Nc,447188,379268
267,46,362843,2004-08-09,OH,250/500,2000,1111.17,0,469438,Male,Md,Craft-Repair,Base-Jumping,Unmarried,35000,0,2015-02-03,Parked Car,?,Trivial Damage,Nan,Wv,Arlington,4905 Best Lane,3,1,Yes,2,3,Yes,4950,900,450,3600,Toyota,Camry,1995,0,Toyota*Camry*1995,Arlington_Wv,469438,362843
290,42,135400,2014-01-20,IN,500/1000,500,989.97,0,462519,Male,Masters,Machine-Op-Inspct,Kayaking,Own-Child,32500,0,2015-01-20,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,Wv,Hillsdale,3618 Sky Ave,10,1,No,0,1,No,48000,4800,9600,33600,Saab,95,2013,0,Saab*95*2013,Hillsdale_Wv,462519,135400
45,37,798579,2011-12-19,IN,250/500,1000,1114.23,0,432534,Male,College,Prof-Specialty,Dancing,Wife,0,0,2015-01-01,Single Vehicle Collision,Side Collision,Major Damage,Fire,Sc,Arlington,5459 MLK Ave,1,1,Yes,0,1,Yes,52200,10440,5220,36540,Nissan,Pathfinder,2005,0,Nissan*Pathfinder*2005,Arlington_Sc,432534,798579
186,38,250833,2008-07-28,IN,250/500,2000,1347.31,0,436467,Female,Jd,Protective-Serv,Dancing,Unmarried,80900,-111100,2015-02-02,Multi-Vehicle Collision,Rear Collision,Minor Damage,Ambulance,Ny,Springfield,1371 Texas Lane,1,3,No,2,3,?,73800,12300,12300,49200,Audi,A3,1995,0,Audi*A3*1995,Springfield_Ny,436467,250833
135,34,824116,1998-05-05,IL,250/500,2000,1687.53,0,465674,Female,Jd,Protective-Serv,Base-Jumping,Other-Relative,0,-69600,2015-01-23,Single Vehicle Collision,Side Collision,Total Loss,Fire,Nc,Northbend,2654 Embaracadero St,7,1,?,1,2,No,78200,15640,7820,54740,Audi,A3,2009,0,Audi*A3*2009,Northbend_Nc,465674,824116
110,33,322613,1995-04-16,IN,250/500,1000,1183.48,0,442389,Male,Associate,Other-Service,Bungie-Jumping,Husband,0,0,2015-01-26,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Va,Northbend,2123 Texas Ave,19,1,?,2,3,No,55200,13800,9200,32200,Saab,93,2015,1,Saab*93*2015,Northbend_Va,442389,322613
259,43,871305,1992-02-14,IL,500/1000,2000,1537.13,0,471614,Female,Phd,Handlers-Cleaners,Kayaking,Own-Child,0,-58300,2015-01-02,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Ny,Northbend,4538 Flute Hwy,3,3,No,0,2,Yes,57060,6340,6340,44380,Ford,Fusion,2012,0,Ford*Fusion*2012,Northbend_Ny,471614,871305
114,30,488037,2007-07-11,OH,250/500,1000,1173.25,0,442936,Female,Masters,Protective-Serv,Dancing,Husband,0,-34700,2015-02-25,Vehicle Theft,?,Minor Damage,Nan,Wv,Arlington,4434 Weaver St,3,1,No,0,3,Yes,4680,520,520,3640,Chevrolet,Malibu,2013,0,Chevrolet*Malibu*2013,Arlington_Wv,442936,488037
404,56,485813,2010-04-07,IN,250/500,1000,1361.16,4000000,437944,Female,Masters,Transport-Moving,Cross-Fit,Not-In-Family,0,-63700,2015-01-15,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,Va,Hillsdale,2798 1st Ave,23,1,No,2,0,Yes,53100,5310,5310,42480,Accura,Mdx,2005,1,Accura*Mdx*2005,Hillsdale_Va,437944,485813
282,48,886473,1991-03-10,OH,500/1000,2000,1422.56,7000000,473705,Female,Md,Prof-Specialty,Video-Games,Husband,26900,-55300,2015-02-09,Vehicle Theft,?,Minor Damage,Nan,Wv,Springfield,2809 Francis Lane,7,1,?,1,2,No,3520,640,320,2560,Accura,Mdx,2013,0,Accura*Mdx*2013,Springfield_Wv,473705,886473
57,25,907113,1996-01-20,IL,500/1000,2000,1143.06,0,469363,Female,Masters,Tech-Support,Dancing,Own-Child,63100,-54100,2015-01-16,Multi-Vehicle Collision,Front Collision,Total Loss,Ambulance,Va,Riverwood,7281 Oak St,0,3,No,0,1,Yes,72900,14580,14580,43740,Nissan,Maxima,2010,0,Nissan*Maxima*2010,Riverwood_Va,469363,907113
215,38,833321,2010-03-01,IN,250/500,500,1405.71,0,465376,Female,Phd,Craft-Repair,Camping,Unmarried,0,0,2015-02-01,Single Vehicle Collision,Rear Collision,Total Loss,Police,Sc,Arlington,9878 Washington Ave,10,1,?,0,1,No,70700,7070,14140,49490,Volkswagen,Passat,2008,0,Volkswagen*Passat*2008,Arlington_Sc,465376,833321
140,30,521592,2014-06-15,IL,100/300,500,1354.2,0,438775,Female,College,Adm-Clerical,Bungie-Jumping,Wife,100500,0,2015-02-10,Multi-Vehicle Collision,Side Collision,Minor Damage,Other,Sc,Columbus,2537 5th Ave,4,4,?,0,0,?,60170,5470,10940,43760,Nissan,Pathfinder,2006,0,Nissan*Pathfinder*2006,Columbus_Sc,438775,521592
250,42,254837,2004-11-25,IN,100/300,500,1055.6,0,457962,Male,High School,Exec-Managerial,Paintball,Husband,69500,-40700,2015-01-03,Single Vehicle Collision,Rear Collision,Major Damage,Other,Sc,Columbus,8493 Apache Drive,16,1,?,1,1,?,74800,13600,6800,54400,Ford,Fusion,2009,1,Ford*Fusion*2009,Columbus_Sc,457962,254837
286,41,634499,2000-08-26,IL,250/500,1000,999.43,0,477947,Male,College,Prof-Specialty,Paintball,Wife,25800,0,2015-01-01,Vehicle Theft,?,Trivial Damage,Police,Wv,Northbend,2878 Britain Hwy,3,1,Yes,2,0,?,4100,820,410,2870,Chevrolet,Malibu,2009,0,Chevrolet*Malibu*2009,Northbend_Wv,477947,634499
356,47,574707,2005-08-23,IN,250/500,2000,1155.97,0,431104,Male,High School,Prof-Specialty,Camping,Husband,0,0,2015-02-23,Single Vehicle Collision,Side Collision,Minor Damage,Other,Sc,Columbus,2862 Tree Ridge,5,1,Yes,0,3,?,61490,5590,11180,44720,Dodge,Ram,2009,0,Dodge*Ram*2009,Columbus_Sc,431104,574707
65,29,476839,1990-08-09,IL,250/500,1000,1726.91,0,456570,Male,High School,Other-Service,Basketball,Own-Child,0,0,2015-01-28,Vehicle Theft,?,Trivial Damage,Nan,Va,Hillsdale,4453 Best Ave,14,1,?,0,0,?,7200,720,1440,5040,Audi,A5,1999,0,Audi*A5*1999,Hillsdale_Va,456570,476839
187,34,149601,2003-03-28,IN,500/1000,500,1232.57,0,612986,Female,Phd,Machine-Op-Inspct,Polo,Not-In-Family,59500,0,2015-02-22,Multi-Vehicle Collision,Side Collision,Minor Damage,Fire,Ny,Arlington,5191 4th St,7,3,?,0,0,?,45100,8200,4100,32800,Nissan,Pathfinder,2011,0,Nissan*Pathfinder*2011,Arlington_Ny,612986,149601
386,53,630683,2007-10-23,OH,250/500,500,1078.65,0,615730,Male,Jd,Craft-Repair,Camping,Not-In-Family,36800,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Police,Wv,Northbend,1364 Best St,16,1,?,2,3,Yes,66660,12120,6060,48480,Honda,Civic,2006,0,Honda*Civic*2006,Northbend_Wv,615730,630683
197,41,500639,1996-06-27,OH,500/1000,1000,1324.78,0,478640,Female,Phd,Prof-Specialty,Basketball,Not-In-Family,0,-64500,2015-01-10,Single Vehicle Collision,Front Collision,Major Damage,Police,Nc,Northbrook,8946 2nd Drive,6,1,No,2,2,Yes,76400,15280,7640,53480,Volkswagen,Jetta,1997,1,Volkswagen*Jetta*1997,Northbrook_Nc,478640,500639
166,37,352120,1994-12-11,IN,250/500,500,1518.54,0,470510,Female,Md,Craft-Repair,Kayaking,Not-In-Family,0,0,2015-01-25,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Pa,Riverwood,3726 MLK Hwy,10,1,Yes,1,1,No,58300,10600,10600,37100,Ford,F150,2001,0,Ford*F150*2001,Riverwood_Pa,470510,352120
293,49,569245,1995-12-05,IL,100/300,2000,1239.06,0,439360,Female,Jd,Transport-Moving,Skydiving,Husband,34900,0,2015-01-10,Single Vehicle Collision,Front Collision,Total Loss,Police,Sc,Riverwood,2820 Britain St,19,1,?,1,1,?,57310,5210,10420,41680,Volkswagen,Passat,2002,0,Volkswagen*Passat*2002,Riverwood_Sc,439360,569245
179,32,907012,1996-12-15,OH,500/1000,2000,1246.68,0,440251,Female,Phd,Priv-House-Serv,Movies,Own-Child,0,0,2015-01-28,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Ny,Arlington,2646 MLK Drive,10,1,?,0,1,?,53100,5900,5900,41300,Suburu,Impreza,2006,0,Suburu*Impreza*2006,Arlington_Ny,440251,907012
76,24,700074,2011-06-06,OH,250/500,1000,1622.67,0,600313,Female,Md,Priv-House-Serv,Paintball,Husband,0,0,2015-02-18,Multi-Vehicle Collision,Side Collision,Total Loss,Ambulance,Wv,Riverwood,6256 Elm St,6,3,No,1,1,?,74700,14940,7470,52290,Suburu,Forrestor,1997,0,Suburu*Forrestor*1997,Riverwood_Wv,600313,700074
105,28,866805,1995-12-13,OH,250/500,500,1082.36,0,452216,Female,Associate,Prof-Specialty,Golf,Own-Child,0,0,2015-01-24,Multi-Vehicle Collision,Rear Collision,Major Damage,Fire,Sc,Riverwood,9724 Maple St,12,3,No,2,2,No,60500,12100,6050,42350,Audi,A5,1995,0,Audi*A5*1995,Riverwood_Sc,452216,866805
97,26,951863,1997-10-28,OH,250/500,1000,1270.55,0,478532,Male,Masters,Protective-Serv,Chess,Unmarried,0,-72100,2015-01-20,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Nc,Riverwood,7397 4th Drive,10,3,Yes,2,3,No,84920,7720,15440,61760,Jeep,Wrangler,2006,1,Jeep*Wrangler*2006,Riverwood_Nc,478532,951863
148,36,211578,1996-01-04,IL,500/1000,1000,1236.32,5000000,616929,Female,Md,Adm-Clerical,Hiking,Own-Child,55100,0,2015-01-10,Single Vehicle Collision,Side Collision,Total Loss,Police,Pa,Northbrook,3488 Flute Lane,0,1,No,2,0,No,61050,5550,11100,44400,Dodge,Neon,2009,0,Dodge*Neon*2009,Northbrook_Pa,616929,211578
77,26,357394,2008-05-09,IL,250/500,2000,785.82,0,620207,Male,Jd,Exec-Managerial,Movies,Other-Relative,49700,0,2015-01-07,Multi-Vehicle Collision,Rear Collision,Major Damage,Police,Ny,Hillsdale,9082 3rd Lane,12,3,Yes,2,0,?,69080,12560,6280,50240,Audi,A5,2009,1,Audi*A5*2009,Hillsdale_Ny,620207,357394
295,46,863749,2009-12-05,IN,250/500,500,1265.84,0,605743,Female,Jd,Prof-Specialty,Paintball,Own-Child,52200,-44500,2015-01-16,Vehicle Theft,?,Minor Damage,Nan,Va,Arlington,1941 5th Ridge,10,1,Yes,1,3,Yes,4560,760,380,3420,Nissan,Pathfinder,2007,0,Nissan*Pathfinder*2007,Arlington_Va,605743,863749
126,28,596914,1992-01-05,IN,250/500,500,1508.9,0,472814,Female,Jd,Machine-Op-Inspct,Skydiving,Other-Relative,0,0,2015-01-01,Multi-Vehicle Collision,Rear Collision,Total Loss,Police,Wv,Northbend,5333 MLK Lane,3,4,No,0,1,?,67800,11300,11300,45200,Ford,F150,2011,0,Ford*F150*2011,Northbend_Wv,472814,596914
132,32,684653,1997-11-15,OH,250/500,2000,1106.84,0,464362,Male,Phd,Other-Service,Reading,Wife,43100,-31900,2015-01-07,Vehicle Theft,?,Minor Damage,Police,Sc,Riverwood,4577 Sky Hwy,21,1,Yes,1,1,Yes,5600,1120,560,3920,Suburu,Legacy,2005,0,Suburu*Legacy*2005,Riverwood_Sc,464362,684653
370,55,528259,2012-12-22,IN,500/1000,2000,1389.13,7000000,456203,Male,Jd,Other-Service,Basketball,Wife,0,-53200,2015-02-17,Vehicle Theft,?,Minor Damage,Nan,Nc,Northbrook,4814 Lincoln Lane,6,1,?,0,2,?,9000,900,1800,6300,Mercedes,Ml350,2015,0,Mercedes*Ml350*2015,Northbrook_Nc,456203,528259
257,43,797636,1992-05-19,IN,100/300,1000,974.84,0,468984,Female,Jd,Transport-Moving,Kayaking,Other-Relative,52100,0,2015-02-26,Single Vehicle Collision,Rear Collision,Total Loss,Police,Va,Northbend,2381 1st Hwy,0,1,No,0,1,Yes,85320,21330,7110,56880,Nissan,Pathfinder,2006,0,Nissan*Pathfinder*2006,Northbend_Va,468984,797636
9,24,326180,2002-05-25,IL,100/300,2000,1304.46,0,473349,Female,Phd,Machine-Op-Inspct,Golf,Other-Relative,51700,-33300,2015-01-31,Vehicle Theft,?,Trivial Damage,Nan,Nc,Arlington,6939 3rd Hwy,6,1,No,0,3,Yes,5940,540,1080,4320,Audi,A5,2001,1,Audi*A5*2001,Arlington_Nc,473349,326180
185,34,620075,2010-04-21,OH,250/500,500,1257.36,0,474771,Female,Phd,Armed-Forces,Movies,Husband,0,0,2015-02-27,Multi-Vehicle Collision,Side Collision,Major Damage,Fire,Sc,Arlington,5269 Flute Hwy,20,3,Yes,1,1,?,51370,9340,4670,37360,Bmw,M5,2000,1,Bmw*M5*2000,Arlington_Sc,474771,620075
234,43,965187,1990-03-26,OH,250/500,500,1257.04,0,448294,Male,Associate,Protective-Serv,Reading,Own-Child,0,-48800,2015-03-01,Single Vehicle Collision,Rear Collision,Major Damage,Police,Sc,Northbrook,7197 2nd Drive,4,1,No,2,2,Yes,51600,10320,5160,36120,Dodge,Neon,2011,0,Dodge*Neon*2011,Northbrook_Sc,448294,965187
253,44,516182,2007-05-12,OH,100/300,2000,719.52,0,606606,Female,High School,Farming-Fishing,Golf,Own-Child,45800,0,2015-02-13,Parked Car,?,Trivial Damage,Nan,Sc,Arlington,1741 Best Ridge,9,1,No,0,3,?,5400,600,600,4200,Chevrolet,Malibu,1998,0,Chevrolet*Malibu*1998,Arlington_Sc,606606,516182
233,39,728839,2001-01-02,OH,500/1000,2000,1524.18,0,605220,Male,Jd,Craft-Repair,Reading,Unmarried,0,0,2015-01-08,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Sc,Northbrook,9148 4th Hwy,20,3,?,1,0,Yes,48870,5430,5430,38010,Saab,95,1999,0,Saab*95*1999,Northbrook_Sc,605220,728839
274,44,771509,2006-08-10,IN,500/1000,500,1395.58,0,466612,Female,Jd,Tech-Support,Reading,Husband,0,0,2015-02-05,Vehicle Theft,?,Minor Damage,Police,Wv,Springfield,4279 Solo Drive,7,1,No,2,1,?,5590,860,860,3870,Bmw,X5,2000,0,Bmw*X5*2000,Springfield_Wv,466612,771509
297,48,264221,2014-07-28,IL,500/1000,1000,1243.68,0,463331,Male,Masters,Protective-Serv,Camping,Wife,0,-71400,2015-02-20,Multi-Vehicle Collision,Front Collision,Major Damage,Other,Ny,Springfield,9177 Texas Ave,18,3,?,0,2,?,54960,6870,0,48090,Toyota,Corolla,2002,1,Toyota*Corolla*2002,Springfield_Ny,463331,264221
273,47,602704,2011-09-27,OH,500/1000,1000,1189.04,0,457843,Female,Associate,Prof-Specialty,Video-Games,Own-Child,59600,0,2015-01-24,Multi-Vehicle Collision,Side Collision,Minor Damage,Police,Va,Northbrook,5969 Francis St,0,3,No,1,3,?,39800,7960,3980,27860,Jeep,Wrangler,2014,0,Jeep*Wrangler*2014,Northbrook_Va,457843,602704
147,37,672416,2013-04-20,IN,500/1000,2000,1375.29,0,609226,Female,Masters,Armed-Forces,Chess,Own-Child,0,0,2015-01-31,Multi-Vehicle Collision,Side Collision,Major Damage,Ambulance,Sc,Columbus,9942 Tree Ave,11,3,?,0,1,?,56160,6240,6240,43680,Ford,Fusion,2015,1,Ford*Fusion*2015,Columbus_Sc,609226,672416
285,42,545506,1991-03-20,IN,100/300,500,1389.13,0,452942,Male,Associate,Priv-House-Serv,Golf,Not-In-Family,63100,-79400,2015-01-23,Single Vehicle Collision,Side Collision,Total Loss,Fire,Va,Hillsdale,5474 Weaver Hwy,13,1,No,0,3,?,52700,5270,10540,36890,Toyota,Corolla,2005,0,Toyota*Corolla*2005,Hillsdale_Va,452942,545506
289,43,777533,2002-12-21,OH,500/1000,1000,1387.51,0,609390,Female,Associate,Sales,Base-Jumping,Not-In-Family,0,0,2015-01-11,Multi-Vehicle Collision,Side Collision,Minor Damage,Fire,Ny,Riverwood,1102 Apache Hwy,19,3,Yes,1,3,?,68580,7620,7620,53340,Jeep,Wrangler,2010,0,Jeep*Wrangler*2010,Riverwood_Ny,609390,777533
427,60,953334,2005-12-03,IN,100/300,1000,1178.61,7000000,446608,Male,Md,Craft-Repair,Board-Games,Own-Child,0,-54400,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,Ny,Springfield,9214 Texas Drive,23,1,Yes,1,2,Yes,90860,12980,19470,58410,Volkswagen,Jetta,2004,1,Volkswagen*Jetta*2004,Springfield_Ny,446608,953334
380,53,369781,2011-05-25,IL,250/500,2000,1166.62,6000000,602500,Male,Associate,Priv-House-Serv,Bungie-Jumping,Wife,0,0,2015-02-24,Parked Car,?,Trivial Damage,Police,Nc,Northbend,8991 Texas Hwy,23,1,No,0,3,No,5700,570,570,4560,Saab,93,2001,0,Saab*93*2001,Northbend_Nc,602500,369781
13,21,990998,2006-10-18,IN,100/300,1000,1556.31,0,463809,Male,Associate,Prof-Specialty,Golf,Not-In-Family,0,-75000,2015-01-19,Multi-Vehicle Collision,Side Collision,Total Loss,Police,Ny,Hillsdale,9580 MLK Ave,19,3,Yes,2,0,Yes,94930,8630,8630,77670,Accura,Rsx,2014,0,Accura*Rsx*2014,Hillsdale_Ny,463809,990998
282,43,982678,2006-07-19,OH,250/500,500,1452.27,0,611996,Male,Md,Farming-Fishing,Video-Games,Not-In-Family,75800,0,2015-01-08,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,Sc,Northbend,5868 Best Drive,19,1,No,1,2,No,46800,4680,9360,32760,Audi,A5,2007,1,Audi*A5*2007,Northbend_Sc,611996,982678
312,47,646069,2002-06-08,OH,500/1000,1000,1212.07,0,459298,Female,Md,Exec-Managerial,Polo,Wife,66900,-51800,2015-03-01,Multi-Vehicle Collision,Side Collision,Total Loss,Fire,Ny,Northbend,5318 5th Ave,17,3,No,2,3,No,56320,7040,7040,42240,Mercedes,Ml350,2000,0,Mercedes*Ml350*2000,Northbend_Ny,459298,646069
266,46,331683,2009-02-12,OH,100/300,2000,1578.54,0,468158,Male,Associate,Handlers-Cleaners,Chess,Husband,0,-41400,2015-01-21,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Wv,Hillsdale,7502 Rock Lane,18,1,No,1,3,Yes,83490,7590,15180,60720,Nissan,Pathfinder,1996,0,Nissan*Pathfinder*1996,Hillsdale_Wv,468158,331683
30,36,364055,2001-05-14,IN,500/1000,500,1488.26,0,440831,Female,College,Machine-Op-Inspct,Golf,Wife,0,-63500,2015-02-28,Multi-Vehicle Collision,Side Collision,Total Loss,Police,Wv,Northbrook,4627 Elm Ridge,17,3,No,2,2,?,57900,5790,5790,46320,Saab,95,2008,0,Saab*95*2008,Northbrook_Wv,440831,364055
198,36,521854,2001-02-16,IN,250/500,1000,1096.39,0,603848,Male,High School,Armed-Forces,Kayaking,Own-Child,0,0,2015-01-26,Multi-Vehicle Collision,Rear Collision,Total Loss,Fire,Sc,Springfield,5584 Britain Lane,11,3,?,1,3,Yes,49410,5490,5490,38430,Audi,A3,2015,0,Audi*A3*2015,Springfield_Sc,603848,521854
290,45,737252,1993-11-18,OH,500/1000,2000,1215.36,0,617739,Male,Associate,Tech-Support,Reading,Own-Child,54400,0,2015-01-31,Multi-Vehicle Collision,Side Collision,Minor Damage,Fire,Wv,Northbend,7002 Oak Hwy,22,3,?,0,1,No,66200,6620,6620,52960,Suburu,Impreza,2012,0,Suburu*Impreza*2012,Northbend_Wv,617739,737252
260,46,344480,1990-02-18,OH,100/300,2000,1482.57,0,607133,Male,Md,Priv-House-Serv,Reading,Husband,35000,0,2015-02-20,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Ny,Columbus,4780 Best Drive,7,1,No,0,1,No,64080,10680,10680,42720,Toyota,Camry,2005,0,Toyota*Camry*2005,Columbus_Ny,607133,344480
233,43,898519,2000-05-21,OH,250/500,1000,954.18,0,437470,Female,College,Tech-Support,Dancing,Other-Relative,0,0,2015-02-17,Multi-Vehicle Collision,Side Collision,Minor Damage,Other,Sc,Northbrook,8995 1st Ave,17,3,?,2,3,Yes,42500,8500,4250,29750,Nissan,Pathfinder,2000,0,Nissan*Pathfinder*2000,Northbrook_Sc,437470,898519
130,30,957816,2012-08-26,IL,500/1000,2000,1193.4,0,461372,Male,Phd,Exec-Managerial,Bungie-Jumping,Own-Child,0,-40800,2015-02-02,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Sc,Columbus,5586 2nd St,16,3,No,2,3,?,48950,8900,4450,35600,Suburu,Legacy,2005,0,Suburu*Legacy*2005,Columbus_Sc,461372,957816
230,42,175960,2004-11-16,IN,100/300,1000,1023.11,0,476130,Female,Md,Adm-Clerical,Golf,Own-Child,0,-45300,2015-02-06,Multi-Vehicle Collision,Rear Collision,Minor Damage,Other,Ny,Northbend,1589 Best Ave,13,3,No,1,2,Yes,58850,10700,10700,37450,Accura,Mdx,1999,0,Accura*Mdx*1999,Northbend_Ny,476130,175960
212,40,489618,2003-01-23,IL,500/1000,1000,1524.45,0,452438,Female,Masters,Other-Service,Golf,Husband,73200,0,2015-02-11,Multi-Vehicle Collision,Side Collision,Minor Damage,Other,Ny,Northbrook,1880 Weaver Drive,17,3,Yes,0,2,Yes,82400,8240,8240,65920,Nissan,Pathfinder,2006,0,Nissan*Pathfinder*2006,Northbrook_Ny,452438,489618
299,44,717044,2008-11-07,OH,500/1000,1000,1653.32,0,460517,Female,College,Other-Service,Bungie-Jumping,Other-Relative,0,-48800,2015-01-25,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,Wv,Springfield,7295 Tree Hwy,3,1,Yes,2,0,?,54240,6780,6780,40680,Suburu,Impreza,2009,0,Suburu*Impreza*2009,Springfield_Wv,460517,717044
91,26,101421,1999-10-19,IL,250/500,1000,1022.46,0,444896,Female,Associate,Armed-Forces,Video-Games,Other-Relative,52700,0,2015-02-23,Multi-Vehicle Collision,Front Collision,Minor Damage,Other,Sc,Arlington,8832 Pine Drive,15,3,?,0,2,?,74200,7420,7420,59360,Jeep,Wrangler,1996,0,Jeep*Wrangler*1996,Arlington_Sc,444896,101421
398,53,793948,1990-12-20,IL,100/300,2000,1396.43,0,448722,Female,Associate,Priv-House-Serv,Base-Jumping,Unmarried,21500,0,2015-01-29,Single Vehicle Collision,Front Collision,Total Loss,Fire,Wv,Hillsdale,1620 Oak Ave,16,1,Yes,2,1,?,47430,5270,5270,36890,Toyota,Camry,2000,0,Toyota*Camry*2000,Hillsdale_Wv,448722,793948
218,43,737483,1996-02-14,IL,250/500,500,1521.55,0,477856,Female,Associate,Priv-House-Serv,Polo,Other-Relative,61100,-64500,2015-01-02,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Sc,Hillsdale,3847 Elm Hwy,18,1,?,1,3,Yes,68200,13640,6820,47740,Dodge,Ram,2003,1,Dodge*Ram*2003,Hillsdale_Sc,477856,737483
152,33,695117,2001-06-10,IN,100/300,1000,1034.27,0,617721,Female,Jd,Armed-Forces,Exercise,Husband,0,0,2015-02-06,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Ny,Hillsdale,3177 MLK Ridge,18,1,No,1,0,No,63900,7100,7100,49700,Accura,Tl,2014,0,Accura*Tl*2014,Hillsdale_Ny,617721,695117
212,39,167466,2010-03-17,OH,100/300,1000,1255.35,0,454176,Female,Jd,Protective-Serv,Skydiving,Not-In-Family,60300,-58900,2015-02-14,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Ny,Riverwood,3929 Oak Drive,22,2,No,0,3,Yes,59300,11860,5930,41510,Dodge,Ram,2008,0,Dodge*Ram*2008,Riverwood_Ny,454176,167466
242,44,664732,2003-07-30,IL,500/1000,2000,1396.89,6000000,618127,Female,College,Priv-House-Serv,Chess,Other-Relative,0,-61600,2015-02-04,Multi-Vehicle Collision,Front Collision,Minor Damage,Other,Sc,Springfield,1469 Lincoln Drive,15,3,No,1,2,Yes,66900,6690,13380,46830,Suburu,Forrestor,1999,1,Suburu*Forrestor*1999,Springfield_Sc,618127,664732
80,27,143038,2014-09-17,OH,500/1000,500,795.31,0,441923,Male,Jd,Farming-Fishing,Skydiving,Husband,0,-51000,2015-02-12,Multi-Vehicle Collision,Rear Collision,Major Damage,Police,Oh,Arlington,9719 4th Lane,16,3,Yes,1,3,?,40810,3710,7420,29680,Ford,F150,2000,1,Ford*F150*2000,Arlington_Oh,441923,143038
260,43,979963,2009-06-03,IN,100/300,500,982.22,0,604279,Female,Jd,Exec-Managerial,Skydiving,Not-In-Family,54500,-72100,2015-02-12,Single Vehicle Collision,Front Collision,Total Loss,Fire,Ny,Riverwood,3196 Cherokee St,18,1,?,1,0,?,75400,15080,7540,52780,Honda,Crv,2011,0,Honda*Crv*2011,Riverwood_Ny,604279,979963
133,34,467841,1994-10-11,IN,500/1000,500,1074.07,0,440833,Female,Jd,Prof-Specialty,Bungie-Jumping,Husband,70900,-61100,2015-01-28,Parked Car,?,Minor Damage,Nan,Wv,Northbend,8492 Andromedia Ridge,8,1,No,2,0,Yes,4200,420,840,2940,Jeep,Wrangler,2013,0,Jeep*Wrangler*2013,Northbend_Wv,440833,467841
